File name,label,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Zero_Crossing_Rate,RMS_Energy,D1_Mean,D1_Std,D2_Mean,D2_Std,D3_Mean,D3_Std,A3_Mean,A3_Std,RMS_Envelope_Mean,Hilbert_Envelope_Mean,Max,Mean,Std,Median,Energy,Entropy,MaxFreq1,MaxFreq2,Unnamed: 38,Max.1,Mean.1,Std.1,Median.1,Energy.1,Entropy.1,MaxFreq1.1,MaxFreq2.1,Bispectrum Matrix,source_file
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3472430143778268e-05,29air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.7210319704068,0.027598478709999635,0.700437008763631,0.0,32454.740142292423,5.94215126080518,1.0,1.0,,,,,,,,,,,29air_leak_denoised_bispectrum_features.csv
,air_leak,-115.86953213941555,152.5875355383334,-65.89124631821025,-8.84916310777763,-10.80835843626477,16.813441325772242,-27.026998365289103,5.130276344829834,10.33594209033963,3.232287228457525,-0.5368766877574481,22.10971969700696,-5.764990316412081,2898.3048548052097,3322.360505139379,4929.071162046908,0.0646957039578891,0.1279083788394928,-2.029653803295646e-06,0.0008967015165167,2.867595562487258e-05,0.0194512660579771,0.0001581184295827,0.0234592354860725,-0.0173962077020541,0.3837977884213806,0.1273089498281479,0.1569462865591049,,,,,,,,,,,,,,,,,,,29air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.451631237776529e-05,30air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.6740410103468,0.0165414946951204,0.8763867437876373,0.0,50747.2528583484,4.56807307073853,1.0,1.0,,,,,,,,,,,30air_leak_denoised_bispectrum_features.csv
,air_leak,-165.28203197530402,141.73678470374523,-50.21210877653041,4.729505818009995,-7.803969253079569,21.055286579842576,-19.23878128041409,3.883003059264289,5.794527024217248,5.786626821293433,-3.9764162509351952,14.869814706402034,-1.1304407276568078,3065.601540227378,3651.537609673613,5944.729477611941,0.0541263409514925,0.0854201689362526,5.127811852968193e-07,0.0008568258889646,-6.542325816791096e-05,0.0148609021054503,-0.0001332119787871,0.0214722759967034,0.0111248572814516,0.2826116271801319,0.0840355679392814,0.1044689789414405,,,,,,,,,,,,,,,,,,,30air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.735230048433755e-05,31air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.81645353537807,0.023829902711408862,0.7021938821249145,0.0,32604.699977060474,5.873326384999058,0.0,1.0,,,,,,,,,,,31air_leak_denoised_bispectrum_features.csv
,air_leak,-115.68866928853524,151.7044745501191,-63.189543710754535,-5.724704562983036,-13.87438412051264,14.257422060585894,-23.534597245633734,4.010595423633682,6.174590009531155,4.702052349375365,-1.2850143609565712,18.59672363116129,-1.9330144868165449,2818.5304112235326,3320.1110663263858,4854.8107675906185,0.0582314432302771,0.1276175826787948,2.400019462290765e-07,0.0003578280183915,-9.639883522345083e-05,0.0165794452746303,-6.534765318767272e-05,0.0271033656961592,0.0105581362838901,0.3782089340674078,0.1267289966344833,0.1581635028123855,,,,,,,,,,,,,,,,,,,31air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006920977767725787,32air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.520382677309925,0.04803362889405411,0.6479220948839993,0.0,27879.96125913436,6.813558485229814,12.0,12.0,,,,,,,,,,,32air_leak_denoised_bispectrum_features.csv
,air_leak,-97.97109389656374,127.1092295565994,-65.00865944348824,-1.6649970664141556,-20.19059560405384,20.204503742828937,-23.56701351341873,5.70602685651078,0.3825920108859558,7.930200840863112,-5.941548338120304,16.71068388751108,-2.490685723566477,3671.876454431752,3912.492013244365,7101.462553304904,0.074043843283582,0.1183121278882026,-1.01354289014181e-06,0.0026287513939787,-9.869333208672322e-05,0.0402666999160176,-0.0002272204757042,0.0561775215472088,-0.0059601121559289,0.3493830490693574,0.1178027391433715,0.1381437182426452,,,,,,,,,,,,,,,,,,,32air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1915091520941286e-05,33air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.03619257927902,0.03714490362078692,0.5294830567686448,0.0,18608.120254336554,6.595297986327576,0.0,1.0,,,,,,,,,,,33air_leak_denoised_bispectrum_features.csv
,air_leak,-89.71966137247924,144.25843377179874,-64.8248688987558,-1.3910070558775527,-20.24516772598235,17.39497195663273,-25.94994471572284,3.955904087785165,0.0709949721421,6.457867868022781,-7.137397600407983,19.153193571984524,-4.3279329975205965,3193.6063349702376,3576.1862242791053,5920.792244136461,0.0671964535581023,0.1351973563432693,1.7170702542646414e-06,0.0010825899532765,-0.000120771415292,0.0297469181312583,-1.1024510885818588e-05,0.0379159404692381,0.0262567049763866,0.3852929272321268,0.1349241584539413,0.1631636619567871,,,,,,,,,,,,,,,,,,,33air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00012291535408377676,34air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.96244875189639,0.050930063422332014,0.8254084168881565,0.0,45170.443871356496,6.3285388875945365,7.0,7.0,,,,,,,,,,,34air_leak_denoised_bispectrum_features.csv
,air_leak,-79.47233472655394,147.82488750901405,-64.18892425013397,-4.866458126625055,-20.621594685289946,16.3891766253661,-25.62013339909471,4.915458002009219,1.2183570477635914,4.911858911478929,-4.524620708759108,18.726913344763773,-2.2071046005926727,3002.478214635336,3455.682384159671,5390.3251599147125,0.0637503748001066,0.1637358516454696,4.007284314568409e-07,0.0004691169735259,0.0001340080511641,0.0290378553778428,-0.0002123593765717,0.0385391030643982,0.0232191479917306,0.473075408959747,0.1633050292730331,0.2016127258539199,,,,,,,,,,,,,,,,,,,34air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00032213019392009754,35air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.50573282930667,0.046333531392846655,0.7314890043606557,0.0,35483.03926072573,6.425001717038265,6.0,7.0,,,,,,,,,,,35air_leak_denoised_bispectrum_features.csv
,air_leak,-83.93234257552487,147.37388580401034,-68.11913562350747,-4.144436038738682,-21.03386137391773,16.82068431729403,-29.841162607700845,4.524802181604699,0.0144732409894587,5.727897496900847,-6.350074900016286,21.247429451989525,-3.660235866248889,3084.436498237942,3483.572201045619,5518.256929637527,0.067825284848081,0.1521714627742767,-4.080886475579453e-06,0.0008789380957678,-2.586574257222576e-05,0.0284212746748773,0.0001410277291248,0.0378529930853444,0.0022697646156884,0.4342585949875869,0.151940032839775,0.1855760067701339,,,,,,,,,,,,,,,,,,,35air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001468557372579742,36air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.68102736039778,0.012070378189513578,0.237597075692094,0.0,3738.2455560227327,6.166383455965129,1.0,1.0,,,,,,,,,,,36air_leak_denoised_bispectrum_features.csv
,air_leak,-139.47321615591815,146.6922603157534,-58.90277053297899,-2.6023984735986105,-9.518388577201137,16.570990040047917,-20.72919295314713,3.5308405018981763,4.656789094599082,3.6682973218529016,-3.537005855899773,15.267125934105984,-3.241828154801046,3031.625278661258,3610.780124384147,5458.688699360341,0.0605270938832622,0.0939730256795883,6.915922900291949e-06,0.0019691369547236,-4.478932400755732e-05,0.0149472122702062,0.0002894013155688,0.0242241188930257,-0.0030800292778152,0.2854212246693981,0.0931706726551055,0.113882191479206,,,,,,,,,,,,,,,,,,,36air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004989578185271655,37air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6227584492709,0.03013033773336087,0.5472227494993477,0.0,19838.515606388704,6.118202285983776,1.0,5.0,,,,,,,,,,,37air_leak_denoised_bispectrum_features.csv
,air_leak,-109.40583244414942,159.44625574723946,-66.25081719947619,-11.04897510236719,-9.53183465349753,11.691568962778478,-25.20924820620757,0.8874802938583635,6.457926659726807,-0.9793740181030596,-2.1525866535270683,19.891728013089484,-6.417296668855329,2777.553188727269,3241.7408240588466,4435.234541577825,0.0651933552105543,0.1298226565122604,5.160067175774639e-06,0.0025049588667836,5.252495883945812e-05,0.0138686559550706,-1.2636401688862668e-05,0.0254279415387294,-0.0127081115563522,0.3768001116145981,0.1295008212327957,0.1578026711940765,,,,,,,,,,,,,,,,,,,37air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001361247831132945,38air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.64061318442816,0.06172325280313436,0.9342029456091047,0.0,57894.91433268016,6.39577805386235,1.0,6.0,,,,,,,,,,,38air_leak_denoised_bispectrum_features.csv
,air_leak,-82.85302042771083,151.5761226450496,-67.97468740104185,-4.768079265006689,-19.105017167964743,14.135841747726351,-28.49130408674077,4.494633365064632,1.834076558636695,5.184739673849804,-6.141382348525774,19.600600126487173,-6.120564883074212,3015.33893830768,3415.527203234128,5297.12486673774,0.0681865505063965,0.1589805781841278,-4.51059577702788e-06,0.0011111513646088,-0.0001531322902123,0.0283314884123054,-0.0001173464969182,0.0455447150398714,0.0043232681984477,0.4616493200228854,0.1586243063211441,0.1933361291885376,,,,,,,,,,,,,,,,,,,38air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005594216609256654,39air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.35438455544094,0.09774672880903616,1.528194483674393,0.0,154880.46670044033,6.8288009320715854,5.0,5.0,,,,,,,,,,,39air_leak_denoised_bispectrum_features.csv
,air_leak,-44.46815534373766,122.43011582596802,-54.39434399887878,10.932273713043454,-32.026413750873274,13.766103693024608,-27.29676204125132,2.567702515669788,-3.9033552752175855,15.750658625956712,-7.355643211911273,19.32826076222876,-3.2751081814477385,3912.622307154715,4179.050278978037,8034.115138592751,0.0717981659781449,0.1857358068227768,7.73909284110431e-06,0.0039276713670256,-0.0003765036719822,0.0710646369459708,0.0001747141681325,0.0851344521915101,-0.0028223294790474,0.5211925395926286,0.1854117810726165,0.22820545732975,,,,,,,,,,,,,,,,,,,39air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4932449708412925e-06,40air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.10620736917707,0.07647028404038973,1.3182472881730896,0.0,115164.59628695557,6.75796404110758,1.0,1.0,,,,,,,,,,,40air_leak_denoised_bispectrum_features.csv
,air_leak,-47.728520143950576,120.92923184081032,-54.44630953745415,16.409395315508256,-38.56915067175581,13.857778051341976,-25.250359716144,4.440699673497842,-7.531380597720584,20.404546651186656,-7.91927862822872,23.78514066091033,-3.3242163875146287,3978.8859284103737,4206.772743398207,8125.816231343284,0.073659673174307,0.1772171705961227,1.2296601561407224e-06,0.0002684781062764,-0.0002465062739913,0.0716790857572176,-0.0006149550422106,0.0909989042323855,0.0008141440762547,0.4874041256704776,0.1770009994506836,0.2222220003604889,,,,,,,,,,,,,,,,,,,40air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.804032846962006e-06,41air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.90240440506896,0.06557404015665809,1.0037559880969689,0.0,66830.09800915806,6.860712021852214,5.0,5.0,,,,,,,,,,,41air_leak_denoised_bispectrum_features.csv
,air_leak,-51.0050059662393,120.7071056869604,-54.64772855739261,16.355038012153567,-38.00228023241615,16.130580715690144,-25.68444276404751,5.13965435978323,-7.282698455536881,20.43766997325924,-7.688913569480888,23.7301741943868,-4.877949398436444,4020.434713880456,4216.434634195146,8232.909115138593,0.0758449660181236,0.167876735329628,-3.352172973410134e-07,0.0001055804986606,-4.9601167141695546e-05,0.069318139032886,-3.856517863901795e-05,0.083817490838331,-4.986282081193999e-05,0.4600659355464577,0.1676971018314361,0.2104971706867218,,,,,,,,,,,,,,,,,,,41air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5299924325277767e-05,42air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.52447674591627,0.08701000265952051,1.7421360936106591,0.0,200961.275845324,6.44469584196514,6.0,6.0,,,,,,,,,,,42air_leak_denoised_bispectrum_features.csv
,air_leak,-47.12141738661224,120.72122277922824,-59.14473783803854,10.76193848810054,-45.03277290542649,11.510502016245209,-31.347136125254213,2.2739079953991554,-11.348395710280654,17.881072094384876,-9.90681141082813,24.266416189647057,-5.125723243648545,3988.2346087904334,4177.877419862589,8163.795975479744,0.0748309235074626,0.179923728108406,-8.83530357637987e-08,5.935115452527311e-05,0.0003639366072481,0.07175740769394,0.0003114867586697,0.0860399728065146,-0.0005837364860691,0.4942054702070005,0.1796842515468597,0.2249009311199188,,,,,,,,,,,,,,,,,,,42air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2018879353157716e-05,43air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.81061954182185,0.007915916746175212,0.4799836105178133,0.0,15220.789154317856,4.861310076127664,0.0,1.0,,,,,,,,,,,43air_leak_denoised_bispectrum_features.csv
,air_leak,-145.23306554784398,113.64397765400918,-51.02714454711488,4.789391409938682,-38.24199210371011,4.938787393889728,-22.75171842639514,-2.6137234030453658,-3.3761525222415045,13.135648289553878,-2.6934445339714266,18.65011571232127,1.8494567841824383,3918.8096714898265,4183.493772528696,8082.339418976546,0.0703718433502132,0.0731918737292289,-1.8125436270187e-07,8.573579813537961e-05,4.211333269746792e-05,0.0258628329438687,-6.13537202088508e-05,0.0306194089707625,0.0001761018187675,0.2342166173043079,0.0726246982812881,0.0925029814243316,,,,,,,,,,,,,,,,,,,43air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.760939064284236e-06,44air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.5214711920855,0.01935714140497897,1.3713744139666315,0.0,124240.97490720393,3.510234296535088,1.0,1.0,,,,,,,,,,,44air_leak_denoised_bispectrum_features.csv
,air_leak,-169.9103177874196,130.39801487044406,-30.956651771018784,19.26496004517117,-22.14702868401651,12.969407221996844,-10.559917335704808,1.3354919182678722,2.3805083488968104,13.749602617913224,-0.8344440474987693,17.30852770985114,2.4758815886870966,3165.976138753422,3977.809370938902,6967.6839019189765,0.0438880513726012,0.098941683769226,6.842317075585117e-08,2.517903597141456e-05,2.9637072771376382e-05,0.0168426195752906,0.0001367056645316,0.0217980921025859,-0.0004824093042779,0.3515485880176241,0.0965133979916572,0.1251586377620697,,,,,,,,,,,,,,,,,,,44air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7667212255200593e-05,45air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.40241949036172,0.023810043991092687,1.1495483711333985,0.0,87318.65219125299,4.540446086034625,1.0,1.0,,,,,,,,,,,45air_leak_denoised_bispectrum_features.csv
,air_leak,-122.61354135301944,134.35722900927513,-37.296315166936,21.92969422230903,-26.974737303379094,14.85147447776412,-14.608777666096344,5.41191446474109,-1.4903246017043568,16.769719717501644,-3.836562735075322,19.183787152682346,-0.5122980335359968,3218.057267977729,3991.890822052604,7114.805437100214,0.0470113855943496,0.1302965581417083,6.279527343324086e-08,5.074156906993722e-05,-2.2965455188383955e-05,0.0271397669756932,-0.0001227042115913,0.0374340976592845,-0.0004505934182202,0.3999430588867503,0.1289705634117126,0.1655637174844741,,,,,,,,,,,,,,,,,,,45air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.921083782148992e-05,46air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.95845641533066,0.029438444114787528,0.7992582352613714,0.0,42250.247346334,5.859704482773563,0.0,1.0,,,,,,,,,,,46air_leak_denoised_bispectrum_features.csv
,air_leak,-89.25875605981493,129.6525273281264,-45.466712144729904,16.824800718735485,-32.45269156057007,11.429234552988946,-19.16086772120164,4.386778598056037,-2.9252033079400004,18.707029597143315,-2.9718534289676524,21.298176466948668,0.1759638068078017,3432.109150415768,4039.95598867392,7389.658848614073,0.0554464702158848,0.1543111205101013,1.863792035410563e-07,7.820267498874505e-05,-0.0001268647159807,0.0391162983695586,0.0001171711458157,0.0563827600911273,-0.0012155811640911,0.4524213694449267,0.1528306901454925,0.1952283233404159,,,,,,,,,,,,,,,,,,,46air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008749718465897678,47air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0030959691294,0.06043974301610485,1.3311636912363163,0.0,117279.88937354997,6.210411432939281,0.0,1.0,,,,,,,,,,,47air_leak_denoised_bispectrum_features.csv
,air_leak,-84.05497165347391,130.280550474811,-51.41870021931808,14.002124492416296,-26.451024383603983,15.64184720300414,-18.569480575351903,5.901350769711235,-1.873893291227997,17.391185258911538,-2.824744884928907,23.2940006623614,1.0363428527894556,3489.5257590108417,4000.383205159541,7237.49000533049,0.0619107309434968,0.1619632989168167,2.348577240028148e-06,0.0017943397829948,-2.88632567912914e-05,0.0471306343645338,-8.015497962159277e-05,0.0766633671557186,-0.001533432362598,0.4879971700607824,0.1613423079252243,0.2034775763750076,,,,,,,,,,,,,,,,,,,47air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.062067736435201e-05,48air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.46462762477933,0.07650252364348736,1.4273299716446206,0.0,134946.26299992437,6.390840577894503,1.0,6.0,,,,,,,,,,,48air_leak_denoised_bispectrum_features.csv
,air_leak,-54.970159431552695,127.94885853807725,-57.8733949161263,13.664268365243068,-35.20394251170261,14.458485678661296,-20.502019088377416,6.277161336090177,-7.07814251027878,19.388337138867524,-6.4899293266848845,25.86164183232016,0.3636834586641695,3643.632372730893,4020.308269569431,7526.086087420042,0.0698679454291044,0.1819592714309692,1.5415742803062954e-07,0.0001140733676268,-0.0001856230267024,0.0582740124056342,3.980752035130477e-05,0.0944432727441598,-0.0015129880307997,0.5074737501853311,0.1818358451128006,0.2289987951517105,,,,,,,,,,,,,,,,,,,48air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.359746787858103e-05,49air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.4790530760567,0.029341856899247405,1.962359774774875,0.0,254402.0449192532,3.817664303916605,1.0,1.0,,,,,,,,,,,49air_leak_denoised_bispectrum_features.csv
,air_leak,-256.0448242045094,152.22777307468243,-35.02929799952545,-9.502545481981354,25.081264859649934,9.558807748994122,-32.44916009373395,-0.5981639844980478,33.08955848709249,10.681973557553029,15.013041883603066,35.067953844936405,8.82760618957704,2233.0045177419656,2958.4046887619543,3943.946561833689,0.0329136960287846,0.1302221119403839,-7.281452063610802e-06,0.0017013376745853,1.055718346676924e-06,0.0031946720772258,0.0001362363447216,0.0130967837697721,-8.971122206758864e-05,0.4767082398562576,0.1301188021898269,0.1760273724794387,,,,,,,,,,,,,,,,,,,49air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.891552304222651e-05,50air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.27658944161281,0.012780956583833497,0.7832517375225969,0.0,40530.74673932409,3.827738030902248,1.0,1.0,,,,,,,,,,,50air_leak_denoised_bispectrum_features.csv
,air_leak,-276.3354472542731,133.7691909114185,-23.765855421538383,-22.695432607957187,20.70832876022741,8.749510611256458,-22.285124497846017,2.444827607894722,26.56172886332881,7.342075010584974,14.574530699066637,27.65108389868776,12.80414686156097,1974.1736627412915,2701.756554711249,3614.822094882729,0.0310688466151385,0.0947971120476722,5.08828063068689e-06,0.0014654320461494,2.976325151238968e-08,0.0003323307540009,4.196240107312253e-06,0.0009685482824584,0.0007192870126924,0.3669366257807473,0.0940069407224655,0.1271343231201172,,,,,,,,,,,,,,,,,,,50air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008344651478464575,51air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.788846744537,0.07741893693092781,8.073020852062614,0.0,4305051.32170491,2.7455746769302665,1.0,1.0,,,,,,,,,,,51air_leak_denoised_bispectrum_features.csv
,air_leak,-236.83930880390432,160.0673901368326,-39.07283383688024,-17.445721809832296,33.17702684809132,17.526492588134683,-37.20360711312712,1.6273584327229689,37.40798032281062,5.208711555506936,20.3250679769833,41.29386146982448,1.2235994905164056,2164.1580652100383,2906.7892007319206,3909.6648454157785,0.0356768057036247,0.1846307069063186,2.52215588903942e-06,0.0024378240910385,-4.696296137637156e-06,0.0009123383162616,-8.771761795592698e-05,0.0066108156652876,-0.000155028216338,0.6617953814159755,0.1842377036809921,0.2509409785270691,,,,,,,,,,,,,,,,,,,51air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002712882961911372,52air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.58372485231,0.03624180042318955,3.512480710096564,0.0,814967.6605314303,2.91660194417071,0.0,1.0,,,,,,,,,,,52air_leak_denoised_bispectrum_features.csv
,air_leak,-260.5420320872131,157.20541342656415,-41.59783478127816,-15.880627464850935,36.01972682169199,19.27657921118644,-39.89367023955831,-0.7807176696062069,37.90681969364092,5.437491266317633,20.91950912421321,41.87706825477194,1.365363333827387,1983.5179507862672,2686.9037423468203,3381.7963752665246,0.0329511760394456,0.149073913693428,3.87484363567489e-06,0.0007959180728952,5.195535213562194e-07,0.0002620891507933,4.242340067177156e-06,0.003899533933536,-3.2630053922524416e-05,0.5186180366765548,0.1490871459245681,0.2031033486127853,,,,,,,,,,,,,,,,,,,52air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004159126595529302,53air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.4268601869175,0.027621168245639257,2.3793393371375275,0.0,373970.66718412907,3.298896816849019,1.0,1.0,,,,,,,,,,,53air_leak_denoised_bispectrum_features.csv
,air_leak,-260.56015711740446,158.32409777726966,-45.8225061314336,-17.606593504161697,36.642781731270695,20.954027302765187,-40.26639260618568,0.0675183899797556,38.71103545611796,2.830186405337049,19.502815997195004,42.12536202059975,-2.0135794455999982,2160.5684049778797,2749.9811412328595,3455.107276119403,0.0391114322361407,0.1393618136644363,-3.416913916989253e-06,0.0020144679405093,-2.033420686486045e-07,0.0001357665376469,-9.875770572797446e-06,0.0030042781852452,-0.000210290218306,0.5107650171639408,0.1393232196569442,0.1903368830680847,,,,,,,,,,,,,,,,,,,53air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004773188289467347,54air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714.6249081853284,0.093733476655823,9.201408035762434,0.0,5592678.983240261,2.8809896551868888,1.0,1.0,,,,,,,,,,,54air_leak_denoised_bispectrum_features.csv
,air_leak,-238.16088447561907,159.92836493155318,-45.31391295589579,-15.706777465814714,35.310140425323205,19.253426555626582,-39.39791189619429,-0.9310978991831736,37.72176493668938,4.188837607696653,19.62567013261212,41.31604566163154,-3.08677287766568,2137.681349336068,2753.9534205446566,3495.3358208955224,0.0395976312633262,0.1726917475461959,-8.406151690356806e-06,0.0025964753650002,8.255984596857686e-07,0.0003077458181515,-6.11801548113247e-08,0.0068366413896073,0.0014206512402648,0.6249721310692534,0.1721535176038742,0.2341120541095733,,,,,,,,,,,,,,,,,,,54air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004211569800368035,55air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.081930653775,0.08965907708480819,8.911305364688946,0.0,5245572.086187877,2.9012620768497994,1.0,1.0,,,,,,,,,,,55air_leak_denoised_bispectrum_features.csv
,air_leak,-222.6238978302428,165.84229612973323,-47.82408846222578,-17.951684739789897,31.98451122068215,18.528897046117837,-39.44769005469239,0.0056539213366469,36.9900839703974,3.082740620508315,23.023996317082336,45.53150712911797,-3.436261831222182,1930.5495964431811,2602.2563849071403,3200.692963752665,0.0322328091684434,0.2080448716878891,1.9009769619922743e-08,6.092325045408425e-06,-1.2544227288944865e-07,8.546920649185419e-05,-2.0267632758000653e-05,0.0041142717447101,0.0007010440388234,0.6966207335332397,0.2079965621232986,0.2834128439426422,,,,,,,,,,,,,,,,,,,55air_leak_denoised_engine_features.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004889446216873532,56air_leak_denoised_bispectrum.csv
,air_leak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.643298049974,0.0857673797214694,7.52364805441312,0.0,3739208.001114924,3.1412244935000535,1.0,1.0,,,,,,,,,,,56air_leak_denoised_bispectrum_features.csv
