envelope_mean,envelope_std,envelope_variance,envelope_skewness,envelope_kurtosis,envelope_median,envelope_min,envelope_max,envelope_range,envelope_p25,envelope_p75,envelope_p90,envelope_p95,peak_count,peak_mean_height,peak_max_height,peak_std_height,mean_rate_of_change,std_rate_of_change,max_rate_of_change,dominant_freq,dominant_freq_magnitude,energy_0_5Hz,energy_5_10Hz,energy_10_20Hz,envelope_rms,zero_crossing_rate,filename,filepath,duration,sample_rate,label,label_name
0.05914108651518397,0.0716435189005424,0.005132793800452375,6.045298273681598,56.73800144056899,0.04042495071422071,0.0,1.0,1.0,0.02584833766996706,0.07083246708957085,0.11035467859643942,0.16761828567005227,0.0,0.0,0.0,0.0,1.1571574605167566e-05,3.470552635771473e-05,0.00041371497502018517,2.2,0.029379063648986316,0.5171657754668795,0.17944404728762328,0.1827981975465606,0.09290027941103757,7.5e-05,h4.wav,.\h4.wav,5.0,48000,0,Healthy
0.09962787943830269,0.07633851234131972,0.005827568466485824,4.48283022761141,38.68036216090613,0.08045822377299369,0.0,1.0,1.0,0.05056347543494347,0.14743857660419563,0.16817133527983683,0.18592960548203946,0.0,0.0,0.0,0.0,1.1908860145128712e-05,3.0695820741583166e-05,0.00037157303000578956,0.6000000000000001,0.041180370447140624,0.5968354291764664,0.21348447553840572,0.21353841776756194,0.1255120823979062,5.4166666666666664e-05,h5.wav,.\h5.wav,5.0,48000,0,Healthy
0.06378809546236748,0.06222779327289354,0.003872298255613974,8.417023889924016,94.44525645137787,0.05133183220417631,0.0,1.0,1.0,0.041300539757507033,0.06680648432929916,0.10488308275976897,0.13690031167260508,0.0,0.0,0.0,0.0,9.481850048457349e-06,3.50526136886164e-05,0.0004332593502278659,0.8,0.026213735343916026,0.42948501333530437,0.20395723767977814,0.20312681637008687,0.08911351961588142,7.5e-05,h6.wav,.\h6.wav,5.0,48000,0,Healthy
0.25748800630764257,0.1576667872253524,0.02485881579396455,1.9918016799603513,5.924287094954904,0.23957033296690233,0.0,1.0,1.0,0.14824964463826396,0.31235616145787337,0.43237785254827965,0.5064333997585122,2.0,0.7554723524300538,1.0,0.24452764756994616,2.800890045075056e-05,2.557592399683133e-05,0.0001533925598145025,0.4,0.08730356036164862,1.4308950359087356,0.14458707748390864,0.06962355671575496,0.3019253039846928,9.166666666666667e-05,h7.wav,.\h7.wav,5.0,48000,0,Healthy
0.7428231007437656,0.11232225411642117,0.012616288769793893,-0.2837698642053902,2.865279181342493,0.7283880961323361,0.0,1.0,1.0,0.6693638766271818,0.8063612410463631,0.9103294303130418,0.9448551044983435,13.0,0.8689854190118107,1.0,0.09330893053202256,2.9068373661483892e-05,3.002197320117951e-05,0.00031332004868350576,0.2,0.09922479872835649,2.08830558318783,0.2046197949491885,0.16276634290946074,0.7512672279344923,0.00010833333333333333,h8.wav,.\h8.wav,5.0,48000,0,Healthy
0.4930882447795014,0.19728415126241125,0.03892103633932996,0.20977343482891275,-0.5329840722097572,0.4800978007477406,0.0,1.0,1.0,0.3375042529774734,0.6402218265100449,0.7535792505287235,0.8443072936047082,10.0,0.7697994990111159,1.0,0.13467905358750573,5.1775774946380055e-05,4.394212291725671e-05,0.0003772995386182032,2.0,0.11754782306172691,2.1547534337528536,0.2605886940748376,0.1576563360301475,0.5310904381355961,9.583333333333334e-05,h9-2.wav,.\h9-2.wav,5.0,48000,0,Healthy
0.6853608800600598,0.11087194152569775,0.01229258741767774,-0.2773765960787734,2.7178384989520588,0.6721520864297399,0.0,1.0,1.0,0.6119722749548873,0.7640097354908952,0.8187514453076733,0.8625207450411746,9.0,0.7913437498920134,1.0,0.11280964786743045,2.3379970977818674e-05,2.4800275748183964e-05,0.000243926308882262,0.4,0.06384632492693777,2.0143373891193033,0.17267124881786353,0.16706598184516602,0.6942709293455814,6.25e-05,h9.wav,.\h9.wav,5.0,48000,0,Healthy
0.1064859125624412,0.06912969083484977,0.0047789141549219125,4.978980369928217,48.03445534397264,0.09711192666582669,0.0,1.0,1.0,0.06950012680224125,0.13649587489596093,0.17031230488692195,0.1880300112034443,0.0,0.0,0.0,0.0,2.325280373643638e-05,3.455616270953748e-05,0.0004375374516423225,2.8080614764887533,0.038268712743944784,0.5240466460295821,0.22421694516877255,0.20599932163287094,0.126957330348341,0.0001378958760775727,label-1.wav,.\label-1.wav,4.985645833333334,48000,0,Healthy
0.06848437989289718,0.06299762526665209,0.003968700789237522,8.1040707367158,91.44660719758913,0.0624887591431833,0.0,1.0,1.0,0.03783180461809443,0.08711546098991091,0.10815139447683313,0.11886682086626432,0.0,0.0,0.0,0.0,1.1735241661586855e-05,3.385415317141295e-05,0.00041330900187186437,2.8080614764887533,0.023085220262746484,0.4309784896319852,0.20529889500516227,0.2134376634623654,0.09305273278390153,0.00010446657278603992,label-1_denoised1.wav,.\label-1_denoised1.wav,4.985645833333334,48000,0,Healthy
0.23482314826450884,0.2292046101967185,0.052534753335429674,0.884593629124817,-0.07533929944623363,0.09309886746682902,0.0,1.0,1.0,0.04781656645273781,0.4234910311092816,0.5442645420569994,0.6002235702182068,5.0,0.652047117258335,1.0,0.1749480752539208,1.825919789849981e-05,2.4441246634267654e-05,0.00012768641742361142,0.2,0.25858740967022004,1.451565878629736,0.10526008826889173,0.007169301037730794,0.3281412261455198,1.6666666666666667e-05,output.wav,.\output.wav,5.0,48000,0,Healthy
